Hip ID,Gaia Source ID,Hip RA,Gaia RA,Hip Dec,Gaia Dec,Hip pmRA,Gaia pmRA,Hip pmDE,Gaia pmDE,Hip Vmag,Gaia Gmag,Gaia Parallax
HIP34567,Gaia DR2 882872210352301568,107.39749999999998,107.39685806192007,25.72861111111111,25.727893537642064,-0.12,-125.47649581359104,-0.18,-175.0695832157481,7.09,6.9010572,39.69159189809602
HIP83043,Gaia DR2 4572835535272064768,254.53666666666658,254.5363221482273,25.74388888888889,25.74197191072516,-0.11,-115.4790846380591,-0.51,-507.8867993469473,9.7,8.81875,96.31407230793707
HIP98828,Gaia DR2 1834788970646666112,301.04166666666663,301.0414970667161,25.790000000000003,25.790059420292955,-0.08,-75.47820226383988,-0.04,-39.17241853038935,7.82,7.546664,45.14184251046482
HIP17609,Gaia DR2 70051608089857536,56.583749999999995,56.585773280786505,26.21527777777778,26.214660370916175,0.39,386.93256477530116,-0.2,-196.4259141384213,9.61,8.870097,69.44943371056789
HIP88348,Gaia DR2 4582680493669880704,270.62875,270.63046523505085,26.31277777777778,26.310407657244397,0.39,389.653283400316,-0.6,-602.3135935644384,7.01,6.786143300000001,45.4222137737103
HIP14150,Gaia DR2 115311458058061440,45.60833333333332,45.609565474520274,26.609166666666667,26.60851372875534,0.23,233.12227891775655,-0.17,-168.43750972297613,6.62,6.439192299999999,47.155110741799405
HIP101150,Gaia DR2 1856712201709083136,307.5445833333333,307.54369499084174,26.842777777777776,26.84226468991686,-0.16,-156.69587942490585,-0.13,-132.11030879428256,9.69,9.407411,49.02857357178448
HIP47741,Gaia DR2 646818024623804416,145.98166666666665,145.978930417753,26.968888888888888,26.968566626276782,-0.58,-578.0504542268212,-0.1,-101.23280904796013,12.0,10.838068,69.49624255706436
HIP46843,Gaia DR2 646255212109355136,143.1825,143.18161954333584,26.988333333333333,26.987467660927052,-0.15,-147.24213559346256,-0.25,-246.74920959918904,7.05,6.831162,55.316505126558994
HIP974,Gaia DR2 2856765684112654336,3.0166666666666666,3.0181345229830496,27.098888888888887,27.09860090979085,0.28,283.0522594797298,-0.08,-82.02312538927916,8.73,8.39564,38.56497338264569
HIP35191,Gaia DR2 883439489632629120,109.08249999999998,109.08222204126035,27.142222222222223,27.14167188859923,-0.04,-34.46910153294068,-0.2,-194.67806882781338,10.8,9.727911,86.85157500328552
HIP40843,Gaia DR2 683184784030475520,125.01625,125.01600182868042,27.217499999999998,27.21608149480667,-0.02,-17.4334485239675,-0.38,-377.6143813719832,5.13,4.958130000000001,54.86403018566685
HIP38228,Gaia DR2 875071278432954240,117.47958333333332,117.47936985963258,27.363055555555558,27.36313422978559,-0.01,-10.026793907832149,-0.01,-11.314329908644908,6.9,6.718306500000001,44.60699171072605
HIP21988,Gaia DR2 154660191781205120,70.8975,70.89791040754123,27.68722222222222,27.68626113332079,0.05,53.800458809283846,-0.27,-265.12047219928644,8.0,7.7168193,45.750493232080906
HIP78241,Gaia DR2 1316590033811497088,239.6333333333333,239.62966995179488,27.739722222222223,27.741252360687195,-0.78,-776.3561244932189,0.3,293.48919625331496,8.02,7.7934427,37.52296273593476
HIP36046,Gaia DR2 873035017256115072,111.43166666666666,111.43105438037618,27.798055555555557,27.79771278524507,-0.12,-122.60910113844524,-0.08,-85.08894984403678,3.78,3.4070497000000004,24.879291940199536
HIP64394,Gaia DR2 1460229369573307264,197.9683333333333,197.96440806327237,27.878055555555555,27.881982764465103,-0.8,-803.3718253045987,0.88,882.5116628854747,4.23,4.023946,108.89509781046185
HIP36393,Gaia DR2 873246776325007232,112.33499999999998,112.33500458612309,28.118055555555557,28.11804891598938,-0.03,-33.85902695283157,-0.05,-52.9104094349749,5.07,5.009162,18.590958033820122
HIP43587,Gaia DR2 704967037090946688,133.14916666666667,133.14683725487015,28.330555555555556,28.32981538468833,-0.49,-485.8716175173888,-0.23,-233.6510071591159,5.96,5.7144375,79.42740442671895
HIP93843,Gaia DR2 2037646495139760512,286.65708333333333,286.6575973817208,28.628333333333334,28.628960041388172,0.08,75.66204072686875,0.08,85.29063876756855,5.53,5.441138700000001,24.39738404877781
HIP107975,Gaia DR2 1896396703077703936,328.1245833333333,328.12436266148063,28.793333333333337,28.79327671033228,-0.06,-59.08484349677738,-0.06,-61.646857663414096,5.52,5.37374,36.86280491167378
HIP19205,Gaia DR2 164262059326729088,61.75208333333331,61.7514525120725,29.00111111111111,29.001342959037732,-0.09,-91.72062511080205,0.0,8.143963165212122,5.21,5.090618599999999,36.223112274374024
HIP117779,Gaia DR2 2867175035571212416,358.28583333333324,358.28541128035005,29.018055555555556,29.01814908729734,-0.07,-78.52324448994652,0.02,19.487137965062907,9.75,9.142467,50.22305856148162
HIP544,Gaia DR2 2860924621205256704,1.653333333333333,1.6551385404819694,29.02138888888889,29.020738353472627,0.38,380.0916320215599,-0.18,-177.5732357671991,6.07,5.860935,72.57638919392433
HIP74981,Gaia DR2 1272123859439770368,229.83833333333328,229.83744225487428,29.20611111111111,29.20787711331727,-0.14,-141.0962959362249,0.39,395.5017001424072,10.2,9.719994,35.690892968969045
HIP39157,Gaia DR2 876370076542359936,120.13374999999998,120.13303565985876,29.21222222222222,29.207338477442285,-0.17,-169.90686686859448,-1.16,-1165.0247082542255,6.97,6.763927499999999,58.47911408957538
HIP84607,Gaia DR2 4575374857376398976,259.41875,259.41834908587515,29.22694444444444,29.228161039359456,-0.07,-72.62708178511187,0.22,216.7689354237598,8.43,8.107529,41.06873895666002
HIP34017,Gaia DR2 887822001246832384,105.87708333333332,105.87768699783095,29.336944444444445,29.33351725706755,0.16,156.91199137674926,-0.83,-828.0390640899848,5.93,5.773169,52.76814589529121
HIP8543,Gaia DR2 302447890428345088,27.532916666666665,27.532659469029998,29.464444444444442,29.464303223718037,-0.04,-35.45697410608616,-0.06,-63.46878689009097,8.06,7.8374559999999995,36.916879454255174
HIP70218,Gaia DR2 1284721994948665216,215.4883333333333,215.4852724344209,29.629444444444445,29.628287673700875,-0.63,-631.6245098997083,-0.31,-308.49455014717887,8.56,8.015916,68.86080547099732
HIP71284,Gaia DR2 1284257623084916480,218.66999999999996,218.67100764490172,29.745,29.74569378857649,0.19,188.7615898879881,0.13,131.2219298288631,4.47,4.303118,63.863278601374425
HIP34414,Gaia DR2 884951489919636352,107.01749999999998,107.01688533366264,29.834444444444443,29.833229706932467,-0.16,-156.34985500665232,-0.3,-294.0567255318711,8.32,8.047057,43.45061494765542
HIP98767,Gaia DR2 2029433521248546304,300.9058333333333,300.90924757092466,29.896666666666665,29.894540979382448,0.68,683.3411255715695,-0.52,-525.6749405880212,5.73,5.533628,62.44431436544604
HIP47701,Gaia DR2 696553745911845376,145.88875,145.88849891134257,29.974444444444444,29.97403633053764,-0.02,-16.951658862830268,-0.1,-102.51220004529594,5.64,5.608333999999999,19.902329210465
HIP97223,Gaia DR2 2032017717217569152,296.3983333333333,296.39800507301067,30.01,30.009783242965888,-0.07,-70.20901377283582,-0.1,-100.95269156778366,9.15,8.685567,47.775626258251144
HIP69526,Gaia DR2 1453180404823190912,213.48791666666665,213.48584182153286,30.216944444444444,30.217940895853786,-0.4,-398.33344830730033,0.18,175.02822760193985,8.03,7.666638000000001,58.11451330963911
HIP117559,Gaia DR2 2867514406706887808,357.61625,357.6173653851298,30.353055555555557,30.353304332301636,0.25,255.37076327982302,0.01,10.740577941658449,9.35,8.85258,42.28624550655543
HIP54646,Gaia DR2 732857558276385664,167.77166666666665,167.77450435252078,30.445833333333333,30.445168835742717,0.59,591.6215566079842,-0.2,-197.2474910262181,8.31,7.7280809999999995,84.0803402763978
HIP40671,Gaia DR2 708608825759209088,124.545,124.54349136630884,30.600555555555555,30.59727559168654,-0.28,-284.1504641248704,-0.82,-822.8186955729005,8.82,8.417466000000001,43.73982965810274
HIP114886,Gaia DR2 1909581805999126784,349.07583333333326,349.0774536425712,30.67,30.670591091290177,0.36,358.87073956923865,0.09,89.54408413643965,8.07,7.815402000000001,40.13982437113858
HIP83207,Gaia DR2 1310284059747409920,255.0725,255.07214999991075,30.92638888888889,30.926519614947075,-0.05,-48.69033945375312,0.03,28.467860502120363,3.92,3.8327022000000004,19.965058325946533
HIP57274,Gaia DR2 4021079911593673600,176.1708333333333,176.17054874647502,30.959166666666665,30.957648437746414,-0.03,-27.069020814178444,-0.38,-381.70802871685464,8.97,8.570687,38.638129295267305
HIP81348,Gaia DR2 1312589288953960320,249.20458333333332,249.20617595928704,31.096666666666664,31.094875756599702,0.34,340.8155366865155,-0.45,-447.7621674046608,9.49,9.013104,37.28336576086319
HIP116416,Gaia DR2 2871343486014101888,353.8566666666666,353.85571306422037,31.16111111111111,31.160098332270078,-0.2,-197.58540025063633,-0.28,-280.7376023830916,7.9,7.6681356,41.33051810677971
HIP91605,Gaia DR2 2090051761936884864,280.22875,280.229102860132,31.533055555555556,31.529477749231862,0.09,84.51547361897919,-0.84,-836.7379954945729,8.54,8.248171000000001,41.789086201091145
HIP82587,Gaia DR2 1313234942798111488,253.2420833333333,253.24144663682586,31.701666666666664,31.70159687817055,-0.09,-91.10245381854996,-0.02,-17.16605513711125,5.34,5.2367697,33.70263632255073
HIP112909,Gaia DR2 1889703525209960960,342.9729166666666,342.9757152931578,31.754166666666666,31.754012224742354,0.53,523.7805540531963,-0.05,-48.49414698497996,11.6,10.484996,66.41701831842877
HIP91699,Gaia DR2 2090085056523454464,280.49583333333334,280.4944604425456,31.830277777777777,31.830525333726285,-0.3,-300.25363275468663,0.01,8.357584551902434,11.2,10.193703,92.58811320097686
HIP36850,Gaia DR2 892348694913021056,113.64958333333331,113.64981933326162,31.888055555555557,31.888512354787075,-0.21,nan,-0.15,nan,1.58,8.537728999999999,nan
HIP49081,Gaia DR2 746545172372256384,150.25291666666666,150.25005404897482,31.92361111111111,31.921821590775252,-0.53,-528.807395576711,-0.43,-429.6273014621446,5.37,5.1758523,66.99575873032036
HIP36357,Gaia DR2 892215482207937152,112.25749999999998,112.25817308399708,31.99361111111111,31.994600011852594,0.16,158.2721334041657,0.17,175.65155765962933,7.73,7.4388895,55.0667967257553
HIP102766,Gaia DR2 1859954627138933888,312.31749999999994,312.3168073015358,32.28472222222222,32.283639638060976,-0.16,-161.65494112212318,-0.27,-266.94694691892386,8.25,7.962307000000001,42.87890047596079
HIP108156,Gaia DR2 1898230241798771584,328.68749999999994,328.68873277499415,32.32833333333333,32.32755738107566,0.21,209.58300707223842,-0.23,-234.3701292719569,7.73,7.4717364,49.02244233937368
HIP84862,Gaia DR2 1333760419707327744,260.16499999999996,260.1655574136074,32.4675,32.46326199996836,0.14,135.73108046975236,-1.04,-1040.913228375798,5.38,5.179698,68.75385704981795
HIP32423,Gaia DR2 937667952870489856,101.52124999999998,101.51871330977713,32.55555555555555,32.55610954621227,-0.45,-456.33489129367723,0.1,99.71875128123577,8.8,8.492613,38.69448360336108
HIP9269,Gaia DR2 304991163902854784,29.777499999999996,29.77889332201797,33.20944444444445,33.2081692616808,0.24,243.75681077217118,-0.35,-351.59262359856973,7.14,6.933420699999999,40.37634944718749
HIP66193,Gaia DR2 1469230212276302080,203.51333333333332,203.51215511577183,33.22833333333333,33.229791349608156,-0.26,-259.49007879900853,0.33,324.87334235380786,9.19,8.830594999999999,44.100629687997035
HIP33226,Gaia DR2 939072613334579328,103.70416666666667,103.70024991580381,33.268055555555556,33.26646324838446,-0.73,-726.3942419021198,-0.4,-398.1340474997271,9.89,8.855181,179.164208148064
HIP78459,Gaia DR2 1323427759184545536,240.26124999999996,240.26006391445102,33.30333333333333,33.300186063917735,-0.2,-198.53596426893452,-0.77,-772.4148724638194,5.39,5.2094245,57.221599100054256
HIP74666,Gaia DR2 1278391075716738560,228.8758333333333,228.87611313761658,33.31472222222222,33.31435100645799,0.08,82.54939122507713,-0.11,-111.90926311757151,3.46,3.0530630000000003,26.77966968984225
HIP82003,Gaia DR2 1314438839310796800,251.27666666666664,251.2762543203376,33.509166666666665,33.51087176406565,-0.04,-39.974989955781155,0.38,382.22363778035003,8.1,7.4813222999999995,101.51160676908223
HIP19337,Gaia DR2 170639948323693952,62.15583333333333,62.15855404988322,33.636944444444445,33.63757926689061,0.52,526.9415355079007,0.13,125.97715591539793,10.1,9.364974,71.81300028559741
HIP97295,Gaia DR2 2035035223783462400,296.6066666666666,296.6067846154864,33.7275,33.72566800777009,0.02,22.963471271905217,-0.45,-447.60614929368415,5.0,4.840747400000001,47.847306612082825
HIP101262,Gaia DR2 1863898674120773760,307.88374999999996,307.88436773795604,33.77583333333333,33.77594265958234,0.14,141.8556927757446,0.02,16.814683442215678,9.22,8.809974,37.125815350973504
HIP3418,Gaia DR2 362082308742525824,10.887083333333333,10.885846403650019,33.84444444444445,33.843015398240304,-0.2,-205.1449879089081,-0.36,-358.82156617748785,8.73,8.297475,47.48105653415936
HIP10670,Gaia DR2 326109689896474752,34.32875,34.32884872575569,33.846944444444446,33.84696999908784,0.04,45.35483491254736,-0.05,-51.61922366655915,4.03,3.9118567000000004,29.45270087996366
HIP44897,Gaia DR2 714116137767540096,137.21291666666664,137.2118005158217,33.88194444444444,33.88172483151432,-0.19,-191.54703265290817,-0.12,-114.75742818260441,5.95,5.794738300000001,52.51974172962832
HIP56997,Gaia DR2 4025850731201819392,175.26249999999996,175.26250264260062,34.20138888888889,34.19999250349441,-0.01,-12.247289252856412,-0.38,-381.2568117528205,5.31,5.082415,104.3904266437828
HIP13375,Gaia DR2 139860666488305664,43.02958333333333,43.03493427286747,34.38916666666667,34.385087996983664,0.99,995.8492042063676,-0.99,-990.4127643885286,9.6,9.021555000000001,67.73648207441373
HIP64048,Gaia DR2 1468036318743647616,196.89624999999998,196.8954001909649,34.401666666666664,34.40169659897629,-0.13,-133.51285382871177,0.0,2.8910341199599023,9.28,8.861388999999999,40.31471143970839
HIP43667,Gaia DR2 716759264938450944,133.44708333333332,133.44585753535662,35.221944444444446,35.220927678324976,-0.2,-196.99421586680268,-0.29,-288.6474983496641,9.27,8.825366,38.115971312523
HIP49593,Gaia DR2 747570290871415680,151.8575,151.85761985412032,35.24444444444445,35.24469777076456,0.05,51.22996867217786,0.0,0.05484113232103216,4.49,4.389171,37.03364434865361
HIP57802,Gaia DR2 4031586157514097024,177.78041666666664,177.779128394054,35.27194444444444,35.27310444669696,-0.27,-273.163572930344,0.25,253.3641804412539,9.76,8.848464,114.13759229134241
HIP77655,Gaia DR2 1372702716380418688,237.80791666666664,237.8080011982697,35.657222222222224,35.65588176597139,-0.01,-8.79163454420933,-0.35,-347.76594834905364,4.79,4.460237,33.23280576213154
HIP66459,Gaia DR2 1471777269618346240,204.36999999999998,204.37156539818108,35.7175,35.717509742564914,0.32,319.8558926700591,-0.06,-58.693629477120275,9.06,8.3568325,91.25188990852304
HIP54745,Gaia DR2 761919883981626752,168.13499999999996,168.1334698248816,35.81388888888888,35.81342831678234,-0.25,-249.3874616322244,-0.15,-151.58957892947126,6.41,6.2410083,44.14275747605121
HIP99031,Gaia DR2 2059103120983068160,301.5908333333333,301.58950045172827,35.97222222222222,35.970574161650205,-0.22,-225.03238273300101,-0.44,-440.0421777666205,5.38,5.102826599999999,41.771836724934495
HIP43852,Gaia DR2 717094512905486976,133.9820833333333,133.98187486140708,36.19611111111111,36.19613472894876,-0.02,-25.760430587676424,-0.01,-12.759376548385838,7.69,7.466491,39.21182818253078
HIP36627,Gaia DR2 898506166187633280,112.98874999999998,112.98743575325337,36.22972222222222,36.2287009570569,-0.26,-264.32763139876994,-0.25,-260.3048258632708,11.8,10.473007,83.32673017253337
HIP117197,Gaia DR2 2879203933297161088,356.45625,356.45810300690704,36.255,36.25525474906048,0.35,346.22448566095187,0.05,47.76950777220191,9.89,9.301597000000001,50.44942609511709
HIP109527,Gaia DR2 1906647037667895424,332.7995833333333,332.7997724653536,36.25611111111111,36.2552399367577,0.03,25.084294863879908,-0.25,-251.8137924983068,7.23,7.0123467,44.43451879868439
HIP46769,Gaia DR2 798914636327665536,142.98458333333332,142.98359882747891,36.32,36.31797183027639,-0.21,-209.87062306550513,-0.52,-524.3281195700869,10.1,9.409498,73.66833057975234
HIP19930,Gaia DR2 177425034575534464,64.13625,64.13593831654053,36.501666666666665,36.50085133242247,-0.03,-22.93917528260373,-0.23,-226.40648067095384,8.25,7.975248,40.7698472121865
HIP1473,Gaia DR2 378607281313491328,4.582083333333332,4.581555465168284,36.785,36.78504269016301,-0.07,-65.35627351337892,-0.04,-43.65460285252696,4.51,4.509526,23.79435881633282
HIP99770,Gaia DR2 2060523518197844608,303.6333333333333,303.633834403877,36.80611111111111,36.80660458678757,0.07,68.39105726874195,0.07,70.44550348449037,4.93,4.868558,24.925660359102025
HIP36704,Gaia DR2 898639447612575104,113.25249999999998,113.25214983327446,37.02972222222222,37.02988666040503,-0.05,-49.732050050853395,0.01,9.11907209442932,7.68,7.406979,48.36062625566032
HIP27207,Gaia DR2 3456337827237371264,86.50791666666666,86.51048944153453,37.28444444444444,37.282453185658795,0.49,486.48162761117584,-0.51,-510.0731964949141,7.34,7.106732400000001,47.85507882814265
HIP91971,Gaia DR2 2096875399811529472,281.1933333333333,281.19329256013293,37.605000000000004,37.60520684964892,0.03,27.62512618626533,0.03,19.90512828425932,4.34,4.2433167,21.098086642589408
HIP23179,Gaia DR2 198776553956317312,74.81416666666665,74.8144528631446,37.89,37.88982424470101,0.05,44.53089542943467,-0.1,-97.94332999113692,4.93,4.947042,20.123554023303488
HIP19335,Gaia DR2 225668198891010560,62.152499999999996,62.15347264380082,38.03972222222222,38.03887137506718,0.16,165.10114710275872,-0.2,-201.21916177012173,5.52,5.366862,46.915273918269605
HIP71075,Gaia DR2 1487434040318624256,218.01958333333332,218.0188379452124,38.308055555555555,38.30890200410412,-0.12,-116.32135927770008,0.15,151.3760456201544,3.04,2.8687612999999996,37.404677944696886
HIP54426,Gaia DR2 764805169996366720,167.0583333333333,167.05722162368068,38.42638888888889,38.42680657252416,-0.21,-213.20613211773153,0.04,40.52843798877761,8.35,8.03395,43.818137202721125
